rna_0,rna_1
1.6767728,46.63249
-1.5679933,-54.677567
112.93974,24.949627
1.4744442,37.350113
-10.428096,-6.1854258
5.7981935,41.899822
-15.303722,-2.848697
0.5610667,-51.759842
12.374443,-39.409275
-22.307026,-17.439472
8.419688,-43.802734
28.523623,57.304314
7.298286,42.714855
84.14509,31.896881
-11.374686,-1.8730543
3.9928687,-7.8592267
13.363451,39.59433
-18.506746,-11.183537
-17.97146,-9.399355
-18.629473,-8.8185425
-7.2222557,-6.561866
2.3891315,-45.586662
-24.579014,-6.931152
5.247171,-42.824306
-20.904535,-6.044933
-21.466185,-15.685327
-16.857286,-10.762757
1.6742352,-47.757954
9.541278,41.072014
-21.369923,-2.3543954
6.3691936,-42.52737
-7.892611,-6.765861
86.10332,50.174366
4.0448027,50.515144
2.0386834,-45.969604
6.08613,37.22347
-18.4368,-18.76683
120.24778,7.8359375
-1.9748334,-7.243116
47.39265,49.630993
-22.40801,-15.600647
-25.217825,-8.291681
90.456635,9.116429
-20.561277,-6.745432
-18.17047,-17.30953
-7.260612,-3.8750181
4.0895,-4.931279
-4.155192,39.704956
0.25853437,40.11455
83.41107,-0.7377799
-23.168633,-17.766703
61.170715,58.244003
10.738546,41.659782
-24.585632,-4.386763
-18.473333,-12.833601
-20.594748,-18.868446
3.0380955,37.737137
13.754433,-41.62954
15.725851,-2.760378
12.748383,41.538345
7.0589113,39.01757
-0.78492975,37.450264
1.2861332,-49.856174
83.44209,35.885277
1.0693418,-50.95788
17.92525,-3.7545724
5.744862,42.00118
-22.688566,-2.8174193
0.6329471,-51.974552
-18.83713,-8.104708
123.86483,3.203572
-12.100728,-5.5618415
1.7400672,-51.670578
-20.168371,-7.7207847
-20.223959,-8.129277
5.0375185,36.296055
22.8347,-6.766784
-2.084665,45.043114
-15.049746,-3.5167115
26.799524,57.758564
93.08592,27.342924
12.343253,39.951405
12.423066,41.328598
12.458299,38.55807
4.357104,-42.117363
130.97296,37.88208
94.807014,11.192921
10.128968,-43.987415
147.06783,6.1672273
5.331685,46.663483
26.353369,-6.3973427
7.3424535,38.841553
3.9433906,-53.793568
-18.859924,-11.428533
111.94835,31.778675
78.170456,54.377693
66.3799,56.853935
-16.99125,-10.3023205
-24.437931,-17.294449
-14.359651,-12.763126
-22.71593,-0.04107535
-18.157024,-7.2977495
27.102,57.78258
5.592905,50.22076
-23.547037,0.057741538
-22.193169,-15.412194
8.056595,-7.6014276
-20.816874,-14.178599
22.466078,-11.409787
13.876404,39.447983
-22.528793,-5.4059973
-16.07563,-16.806715
3.92362,33.076054
-16.677874,-11.195707
11.53173,39.934303
14.091709,-2.5409575
-4.97904,-8.565282
-4.454195,-4.433122
27.777061,-7.4024296
134.98714,3.5456486
-24.850965,-7.223445
7.686321,51.09118
7.0521913,35.671314
91.65369,33.135677
11.180421,-46.928165
26.590113,57.2483
12.039288,-42.473103
-24.299799,-5.4853845
26.907183,-6.558192
-13.701131,-9.967807
-18.346785,-3.9631853
4.2220716,47.755398
-21.052446,-14.6691475
-3.5551379,42.45612
13.998451,-9.723231
6.7433357,-40.536747
136.50159,31.376623
-23.69653,-4.578472
0.98356277,-4.2384033
0.3093469,36.10403
2.9876266,43.091393
-14.858252,-11.551653
-3.3476276,45.060024
120.123856,3.0411794
-23.221165,-18.342468
1.521416,-5.6574254
3.3231735,-55.838985
-2.2670841,37.933342
-0.15867256,-49.822487
6.3752894,35.623707
49.86051,55.962536
7.0817904,38.4091
100.71468,48.489384
-10.931347,-3.2838132
-24.741867,-17.08531
-18.570175,-12.52458
6.8773627,-44.705498
11.526665,42.678917
15.02229,38.96824
4.241801,-8.178957
-16.496264,-9.909852
-19.410212,-16.698193
11.208424,40.338886
24.07223,-6.9640923
12.012512,-9.70077
-21.088531,-2.8353355
33.31339,42.624672
-7.934165,-4.711844
0.82479984,36.86099
-22.154144,-5.3095784
-1.0819292,44.767525
0.15619351,47.137367
-4.965095,37.323784
-19.455141,-7.5354223
-24.65802,-5.5074534
2.7243626,-50.15053
-6.716815,-6.4620733
-1.4580284,42.880535
1.1752933,35.316647
-16.233837,-6.354176
0.99696654,35.917774
7.6763444,-7.2312913
93.97476,15.529071
0.06910632,37.134678
-22.323992,-4.3368745
-9.574717,-4.402842
-4.371059,-5.042654
-6.2081037,-7.1502514
119.729324,3.9910572
4.266887,-42.08549
5.614371,48.11035
-15.328495,-9.644879
94.46952,8.154011
-10.9716625,-8.777419
87.25253,19.45456
-23.559202,-17.388527
6.926082,45.628845
5.227378,-53.10752
11.753933,-42.319145
-1.6420116,41.127823
-24.070747,-5.2887006
99.15743,48.060585
0.90334517,35.01423
11.815587,33.692856
-0.3293364,43.974174
22.122368,-3.5742445
25.481308,-7.886868
4.153028,45.76109
4.14787,32.814075
-9.157203,-10.868349
31.428041,40.557224
89.25663,52.218845
-21.970184,-4.170422
9.547233,-4.1827097
7.7955933,40.977753
23.752384,-11.53139
23.55951,52.10263
-16.037222,-9.624787
-22.904676,-5.071623
21.211369,39.741608
2.4608235,-7.9706635
16.760513,-2.5703375
5.284362,-8.934976
18.060965,-2.0129814
-19.639475,-12.817471
97.52294,9.880947
6.7344146,41.057602
2.5691814,-51.904358
132.10352,4.410028
2.7069807,-48.434383
-11.68689,-10.343994
3.8194783,43.559128
-28.330566,-8.960128
-12.301856,-7.615843
9.393844,38.535065
-19.7448,-2.0782094
-19.064571,-18.411125
-23.363365,-5.527424
1.9791187,34.90268
119.57377,12.093198
92.45954,33.839363
1.8795319,37.35696
8.647846,36.591595
10.317481,37.974472
13.85472,36.75229
3.2096984,-48.37456
-0.28934175,0.640931
1.3615803,41.34726
1.7024602,38.006607
10.952448,-4.2895384
1.3103874,46.03865
4.9998684,46.82448
17.524353,40.15156
-19.71084,-1.1934192
-0.14805672,36.86316
1.3745902,42.09597
4.300251,45.091248
-21.959791,-5.7894216
147.13867,6.881914
-21.430033,-16.85428
-20.381096,-6.854558
23.509262,-4.5280924
3.0668757,33.75361
-18.089027,-6.717836
-25.97055,-3.8143847
-1.0510937,48.875504
1.9609085,41.71189
-16.623219,-20.375837
5.296605,-40.858326
-17.769272,-15.53032
7.0646367,-44.145325
26.439257,38.51953
140.61407,7.10477
-1.4317129,-53.182285
88.14076,51.630016
117.54461,10.295504
15.4674,-6.877256
-0.60993534,-53.31059
12.76999,-43.72824
1.6973485,-47.85142
-24.305618,-10.094142
19.779314,43.348015
-16.718533,-14.894453
2.206476,49.481236
-19.165165,-7.3542233
0.27219105,-6.9428225
0.6431333,-46.200268
-13.649345,-11.070873
-14.815455,-7.587752
-16.45934,-8.510809
-19.290514,-10.953072
1.7894405,-48.6678
14.951297,-40.81778
30.978127,40.034122
1.4144706,-54.784744
-21.54199,-18.887682
14.465646,38.971107
2.311047,-8.180187
-20.476938,-12.175152
130.5428,12.922143
12.913507,36.102097
1.6050234,35.04596
7.0100985,46.30518
90.35583,18.449566
-20.733793,-7.452502
2.0308979,-9.498515
-22.716028,-21.029594
2.002118,39.04382
0.77698284,41.70313
-2.7376473,-7.4108534
-6.2550554,-6.9336452
-21.061083,-0.7093611
114.09349,30.73306
5.737557,38.588863
7.441672,-8.8255205
55.844486,56.772247
13.462726,-4.9190907
44.464108,49.722748
7.623623,39.08289
-21.427492,-2.6107903
0.3563124,-53.922817
8.073935,-40.937572
1.4657536,38.167217
3.2412276,-53.01876
-0.33559456,-4.844028
-13.015159,-9.695267
-15.770827,-10.360633
38.45312,50.963917
-14.536894,-12.824052
94.62461,28.592606
-19.72116,-8.657706
15.212056,38.577374
25.817059,56.503513
