rna_0,rna_1
-20.04868,-11.63494
-12.952327,3.4405289
-19.473188,-6.1511564
27.79833,55.313522
4.760521,47.930916
-18.212372,1.7893144
-27.911749,-8.86489
-6.8797317,-27.35877
-27.275816,-10.2318
-5.424778,-45.414677
13.404815,38.033615
-22.008986,-1.7426212
-24.107395,-14.994113
1.145492,31.754082
-22.016584,-6.7717648
12.568038,36.246754
0.14484616,-33.71836
-12.320371,-14.535298
-14.354145,-7.381842
-0.29717115,-50.124
181.75758,13.80624
-25.3539,-1.3223135
9.373397,50.832363
11.553455,33.04688
98.31555,31.32569
24.206402,-5.5163565
28.765135,55.54641
18.428255,-3.1237094
-23.4035,-0.54407465
-1.9559026,-46.59006
-20.80365,-7.2299795
-17.210712,-3.4002736
4.5734806,47.936676
-25.658386,-12.2907915
-3.0760684,39.571487
-5.349517,-34.378407
16.699871,-6.106257
179.52307,32.61555
-22.687582,-0.024489844
-6.634918,-19.15582
1.925074,31.066832
4.7592225,42.95876
-21.800808,-12.934872
-4.9923053,44.137913
136.1568,3.3698816
-31.566772,-11.877294
-6.5905123,-20.17831
28.754099,-15.412824
-1.6820432,34.801533
20.317205,-14.861198
6.7708883,31.670504
53.222126,53.57335
6.2624636,36.847416
106.05249,43.013176
-12.022644,-6.673322
-31.039263,-8.537691
-24.385494,-10.831696
20.632488,-7.7358155
12.243765,39.887146
15.918328,35.642395
-6.3013864,-24.096323
-20.150524,-10.12938
-26.322483,-11.442939
13.134426,37.486088
-0.12010678,-44.327423
-6.603091,-32.23128
-18.758759,-2.0074606
37.205128,37.648464
-11.941157,-11.790905
0.33190343,31.04008
-22.728733,-0.43806577
-0.33923575,41.458054
-0.19781323,46.494675
-4.662283,35.10285
-15.738587,-5.9908295
-18.877048,-1.9404641
23.235708,-12.73247
-9.353897,-11.666387
-1.1233387,39.885178
-1.4678032,32.92633
-16.592625,-6.304592
0.7084709,33.455475
-4.814118,-26.145157
95.72113,5.162883
0.73791176,34.036983
-22.46278,-1.4814088
-12.485243,-7.339417
-5.4095626,-12.348148
-12.386925,-13.563177
139.58713,6.0869837
17.587608,-8.857131
7.536095,48.15878
-20.058142,-10.105793
100.93495,-3.124895
-14.534667,-11.566841
85.96082,13.395365
-29.4309,-9.416473
9.579066,41.915356
24.285593,-14.502712
21.42082,-2.2615805
-0.85653263,38.68097
-22.650494,-1.5082581
104.599365,44.482063
0.5314364,30.819664
13.420604,31.694246
2.3526716,43.322067
1.8202244,-42.711464
-1.0734729,-42.62092
5.121437,41.587143
2.682661,30.004908
-12.726724,-12.6117115
34.73493,37.53453
92.612404,49.043316
-20.37284,-0.028986212
-0.75272745,-27.412384
9.491359,36.705284
-5.490995,-46.268494
24.928217,49.565952
-19.646933,-10.924819
-21.766573,-1.1625583
19.927359,37.13579
-8.263814,-21.899313
1.0701795,-34.348854
-7.9374604,-24.178509
4.046665,-37.444542
-23.172176,-9.0088625
101.42105,-1.3873128
